combo_id,grid_ordinal,batch_id,method,e,bh,trw,k,w,m,entry_fill_mode,entry_execution_policy,entry_slippage,speed_window_bars,baseline_sampling_policy,strategy_id,exit_mode,speed_exit_enabled,rebound_exit_enabled,train_trade_count,train_return,train_return_excluding_gap_spanning_trades,train_avg_trade,train_max_drawdown,gap_spanning_trade_count,high_single_bar_share_ge_0p8_count,signal_single_bar_share_median,signal_single_bar_share_p95,synthetic_signal_trade_count,segment_end_exit_count,rebound_exit_count,speed_exit_count,scenario_1_qualified,scenario_2_qualified,scenario_3_qualified,qualified_scenario_count,scenario_schema_id,scenario_selection_mode,train_max_drawdown_abs,source_campaign_id,source_stage_id,source_stage_root,source_plan_fingerprint,source_stage_key,scenario_3_qualified_segment_count,scenario_3_failed_segment_ids,train_cost_adjusted_return,train_cost_adjusted_avg_trade,train_cost_adjusted_max_drawdown,train_cost_adjusted_max_drawdown_abs,round_trip_cost_bps,estimated_total_commission_quote,estimated_total_slippage_quote,estimated_total_cost_quote,cost_quote_currency,cost_model_id,estimated_total_commission_krw,estimated_total_slippage_krw,estimated_total_cost_krw,waited_entry_count,maximum_entry_wait_bars,holding_bar_distance_median,holding_bar_distance_p95,scenario_3_cost_adjusted_return_rank,scenario_3_gross_return_rank,scenario_3_total_return_rank,scenario_3_diagnostic_rank,neighbor_distance,e_family,bh_family
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e152_bh612_trw24_k1p6_w16_m2_6d328a32ec,5,batch_00001,rolling_tr_sum,152,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,33,0.3812537036802161,0.1024578745757074,0.0100690482701118,-0.0393403221515897,7,1,0.1893764434180108,0.4674698795180342,19,0,17,16,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0393403221515897,v4_4_positive_entry_signal_repair_20260805,continuation_round_61_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_61_ai_adaptive_grid_all_window,e281e08e2a1c6a0bab200a09786b53977bafd4631bfeb0ec0101ce28c4f1ba41,v4_4_positive_entry_signal_repair_20260805::continuation_round_61_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.3652327906250019,0.0097121819106648,-0.04209330452438,0.04209330452438,3.568663594470046,286446.60000000003,365211.0,651657.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,286446.60000000003,365211.0,651657.6,0,0,388.0,1772.599999999999,,,,10285.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s396_rx1_e320_bh166_trw11_k1p4_w6_m4p5_789f8804c9,2029,batch_00170,rolling_tr_sum,320,166,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,396,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.8425209087143739,0.0105313543406273,0.0056122811923337,-0.1453062029764953,35,3,0.2089292376570204,0.5293222096530883,69,1,36,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1453062029764953,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7694220771574796,0.0052554148328867,-0.1520397508671067,0.1520397508671067,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,1,1,580.5,1585.75,,,,9519.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s396_rx1_e320_bh168_trw11_k1p4_w6_m4p5_38e431e352,2048,batch_00171,rolling_tr_sum,320,168,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,396,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8411368657012772,0.0100836096306762,0.0055569429257445,-0.1454610171640677,35,3,0.2085561497326221,0.5223322021116104,70,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1454610171640677,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7674614967551185,0.0052000765662975,-0.1521934004720657,0.1521934004720657,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,567.0,1585.5,,,,9531.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s396_rx1_e320_bh169_trw11_k1p4_w6_m4p5_c379f0e371,2061,batch_00172,rolling_tr_sum,320,169,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,396,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8402674836314608,0.009628088032453,0.0055528224792885,-0.1453837424380933,35,3,0.2085561497326221,0.5223322021116104,70,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1453837424380933,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7666266072384176,0.0051959561198415,-0.1521167065802591,0.1521167065802591,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,567.0,1585.5,,,,9536.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s54_rx1_e960_bh132_trw32_k1p5_w1_m1p5_e1e59e163f,431,batch_00054,rolling_tr_sum,960,132,32,1.5,1,1.5,calculated_threshold,wait_next_real_trade,0.0,54,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,41,0.0754027157740544,0.0588012331521461,0.0017867327977314,-0.0067683740429574,1,2,0.1638846737481057,0.4720496894409908,30,0,38,3,True,False,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0067683740429574,v4_4_positive_entry_signal_repair_20260805,continuation_round_83_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_83_ai_generated_leap_all_window,225d8e1f4a8de0092e3cb4e21e92a0e8348842abf63be288d9fb7289a5ce5567,v4_4_positive_entry_signal_repair_20260805::continuation_round_83_ai_generated_leap_all_window,1,market_02|market_03,0.0598070167889739,0.0014298664382844,-0.0088955883761038,0.0088955883761038,3.568663594470046,355888.2,453747.0,809635.2000000001,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,355888.2,453747.0,809635.2000000001,1,2,4.0,54.0,,,,6131.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s640_rx1_e960_bh456_trw48_k1p8_w96_m12_bbf6aeee60,432,batch_00054,rolling_tr_sum,960,456,48,1.8,96,12.0,calculated_threshold,wait_next_real_trade,0.0,640,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,10,0.0971241850897017,0.0420482309868475,0.0094327589542507,-0.0076318504508938,4,0,0.1302005628876665,0.2567907382049171,8,0,0,10,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0076318504508938,v4_4_positive_entry_signal_repair_20260805,continuation_round_66_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_66_ai_generated_leap_all_window,43281bb7c80a17b97bdc3f78460f3079b67c7cea4db011ea1e44385793fd3f8b,v4_4_positive_entry_signal_repair_20260805::continuation_round_66_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.093250748890632,0.0090758925948036,-0.0094040337100225,0.0094040337100225,3.568663594470046,86802.0,110670.0,197472.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,86802.0,110670.0,197472.0,0,0,1014.5,2686.55,,,,14708.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s400_rx1_e340_bh240_trw12_k1p25_w6_m4p5_69d274e0a7,4367,batch_00364,rolling_tr_sum,340,240,12,1.25,6,4.5,calculated_threshold,wait_next_real_trade,0.0,400,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.6992094014270955,-0.003687169293644,0.0049486307971403,-0.1502882507670473,36,2,0.2035398230088517,0.4882352941176256,63,1,39,73,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1502882507670473,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.6323313574564173,0.0045917644376933,-0.1572851599749345,0.1572851599749345,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,1,1,621.0,1607.1999999999998,,,,9934.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s72_rx1_e156_bh300_trw5_k1p4_w64_m0p6_12ce7b3ff5,197,batch_00025,rolling_tr_sum,156,300,5,1.4,64,0.6,calculated_threshold,wait_next_real_trade,0.0,72,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,996,0.5659500243276463,0.386082259877587,0.000465355778666,-0.0844211044101659,19,61,0.3604511278195776,0.8549107142857597,446,1,917,78,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0844211044101659,v4_4_positive_entry_signal_repair_20260805,continuation_round_62_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_62_ai_generated_leap_all_window,99aaa7c365107a33060d97dd31001b9d2c6c44e19d6f531afeeca6fdfd2d7a30,v4_4_positive_entry_signal_repair_20260805::continuation_round_62_ai_generated_leap_all_window,1,market_01|market_03,0.0976211033410932,0.000108489419219,-0.1137099586417371,0.1137099586417371,3.568663594470046,8645479.200000001,11022732.0,19668211.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8645479.200000001,11022732.0,19668211.2,6,10,21.0,164.75,,,,5352.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e157_bh612_trw24_k1p6_w16_m2_fba6b5c082,5,batch_00001,rolling_tr_sum,157,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,33,0.38292374349593,0.1033755470456925,0.0101055443292526,-0.0382845801417669,7,1,0.1893764434180108,0.4674698795180342,19,0,17,16,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0382845801417669,v4_4_positive_entry_signal_repair_20260805,continuation_round_73_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_73_ai_adaptive_grid_all_window,edbd697dc96640034af2af34b7ff94fcf4d10c5b10bc012e6eb9bc223729fcc1,v4_4_positive_entry_signal_repair_20260805::continuation_round_73_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.3668840515962916,0.0097486779698056,-0.041040208775415,0.041040208775415,3.568663594470046,286446.60000000003,365211.0,651657.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,286446.60000000003,365211.0,651657.6,1,1,388.0,1772.599999999999,,,,10284.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s389_rx1_e320_bh175_trw11_k1p4_w6_m4p5_0c557274a0,2385,batch_00199,rolling_tr_sum,320,175,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,389,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.8347659202640869,0.0279396695777245,0.005620922954007,-0.1452976882340659,34,3,0.2058823529411764,0.4700515995872073,67,1,35,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1452976882340659,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7626013621887895,0.00526405659456,-0.1520312956338266,0.1520312956338266,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,1,1,574.0,1579.0,,,,9561.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s387_rx1_e320_bh180_trw11_k1p4_w6_m4p5_0ad0004278,2441,batch_00204,rolling_tr_sum,320,180,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,387,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.8341685426315717,0.0316806568960865,0.0056163941718847,-0.1466270370365008,34,3,0.2046511627907019,0.4700515995872073,67,1,35,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1466270370365008,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7620273810125293,0.0052595278124377,-0.1533506398541692,0.1533506398541692,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,1,1,578.0,1577.0,,,,9567.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e320_bh180_trw11_k1p4_w6_m4p5_ab5d1649f5,2442,batch_00204,rolling_tr_sum,320,180,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.8360947923855098,0.0291781736535994,0.0056276469506213,-0.1457654075240031,34,3,0.2046511627907019,0.4700515995872073,67,1,35,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1457654075240031,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7638783959179951,0.0052707805911743,-0.1524955105844065,0.1524955105844065,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,1,1,579.0,1578.0,,,,9555.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s640_rx1_e1040_bh228_trw9_k0p7_w96_m0p5_b028c1f2e1,465,batch_00059,rolling_tr_sum,1040,228,9,0.7,96,0.5,calculated_threshold,wait_next_real_trade,0.0,640,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,970,0.4793053662938535,0.2180873386522619,0.000415332788172,-0.0636439914448917,27,75,0.3726381461675661,0.936251709986372,443,1,968,1,True,False,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0636439914448917,v4_4_positive_entry_signal_repair_20260805,continuation_round_20_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_20_ai_generated_leap_all_window,a2091543fb39e513364864e9a1d737a85c2c5fd59b6f9754d220076cd84036db,v4_4_positive_entry_signal_repair_20260805::continuation_round_20_ai_generated_leap_all_window,1,market_02|market_03,0.0465366779676628,5.846642872504347e-05,-0.1081658261152209,0.1081658261152209,3.568663594470046,8419794.0,10734990.0,19154784.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8419794.0,10734990.0,19154784.0,12,112,12.0,146.54999999999995,,,,6443.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s120_rx1_e450_bh510_trw48_k1p4_w24_m12_4d45bffbc0,326,batch_00041,rolling_tr_sum,450,510,48,1.4,24,12.0,calculated_threshold,wait_next_real_trade,0.0,120,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,16,0.0821090102430373,0.0712652613887561,0.0049989181939105,-0.0155504447032134,2,1,0.1456526228831048,0.4973903966597101,12,0,0,16,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0155504447032134,v4_4_positive_entry_signal_repair_20260805,continuation_round_53_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_53_ai_generated_leap_all_window,56ee66a37f27e4337c5fffa88177c40c51937e0831425ccd8381b883c09e3ca5,v4_4_positive_entry_signal_repair_20260805::continuation_round_53_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0759767297748528,0.0046420518344635,-0.0173113712444721,0.0173113712444721,3.568663594470046,138883.2,177072.0,315955.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,138883.2,177072.0,315955.2,0,0,183.5,414.75,,,,15553.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s375_rx1_e320_bh240_trw12_k1p25_w6_m4p25_050a829734,2826,batch_00236,rolling_tr_sum,320,240,12,1.25,6,4.25,calculated_threshold,wait_next_real_trade,0.0,375,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,125,0.5061560753146257,-0.0387333794667618,0.0034903908792268,-0.1889230517473376,36,3,0.206349206349157,0.4988235294117225,69,1,50,74,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1889230517473376,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,1,market_01|market_03,0.4406313953282239,0.0031335245197798,-0.1976227110520644,0.1976227110520644,3.568663594470046,1085025.0,1383375.0,2468400.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1085025.0,1383375.0,2468400.0,1,1,519.0,1484.3999999999996,,,,2306.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s900_rx1_e156_bh84_trw5_k1p4_w64_m0p6_bf588944a9,170,batch_00022,rolling_tr_sum,156,84,5,1.4,64,0.6,calculated_threshold,wait_next_real_trade,0.0,900,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,1010,0.4464950770010987,0.1150740266975267,0.0003830724490258,-0.0778299451630125,35,67,0.3500000000000113,0.8935857716580589,490,1,1009,0,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0778299451630125,v4_4_positive_entry_signal_repair_20260805,continuation_round_33_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_33_ai_generated_leap_all_window,3a2193c3d92254546c179fba123ca42f59e14401e4bb96000f253f7ac938b544,v4_4_positive_entry_signal_repair_20260805::continuation_round_33_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0088082095956125,2.6206089578904183e-05,-0.1688114088145471,0.1688114088145471,3.568663594470046,8767002.0,11177670.0,19944672.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8767002.0,11177670.0,19944672.0,6,21,22.0,214.54999999999995,,,,20989.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e204_bh612_trw24_k1p6_w16_m2_5db58119dc,6,batch_00001,rolling_tr_sum,204,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,35,0.397811551824629,0.1294538826717919,0.0098450820756713,-0.0382845801417669,8,1,0.2087378640776575,0.417253251721485,23,0,16,19,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0382845801417669,v4_4_positive_entry_signal_repair_20260805,continuation_round_73_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_73_ai_adaptive_grid_all_window,edbd697dc96640034af2af34b7ff94fcf4d10c5b10bc012e6eb9bc223729fcc1,v4_4_positive_entry_signal_repair_20260805::continuation_round_73_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.3806183591232643,0.0094882157162243,-0.0410402087754149,0.0410402087754149,3.568663594470046,303807.0,387345.0,691152.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,303807.0,387345.0,691152.0,1,4,423.0,1699.199999999998,,,,10271.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s390_rx1_e320_bh240_trw12_k1p25_w6_m4p5_d224e6c167,2852,batch_00238,rolling_tr_sum,320,240,12,1.25,6,4.5,calculated_threshold,wait_next_real_trade,0.0,390,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.7595245536521518,0.006031968991776,0.0051624724021796,-0.1661561113787799,36,3,0.2085561497326221,0.501485148514817,65,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1661561113787799,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.6890876619883004,0.0048056060427326,-0.1733230914190892,0.1733230914190892,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,588.0,1594.4,,,,9763.0,,,
