grid_ordinal,batch_id,method,e,bh,trw,k,w,m,entry_fill_mode,entry_execution_policy,entry_slippage,speed_window_bars,baseline_sampling_policy,combo_id,strategy_id,exit_mode,speed_exit_enabled,rebound_exit_enabled,train_trade_count,train_return,train_return_excluding_gap_spanning_trades,train_avg_trade,train_max_drawdown,gap_spanning_trade_count,high_single_bar_share_ge_0p8_count,signal_single_bar_share_median,signal_single_bar_share_p95,synthetic_signal_trade_count,segment_end_exit_count,rebound_exit_count,speed_exit_count,scenario_1_qualified,scenario_2_qualified,scenario_3_qualified,qualified_scenario_count,scenario_schema_id,scenario_selection_mode,train_max_drawdown_abs,source_campaign_id,source_stage_id,source_stage_root,source_plan_fingerprint,source_stage_key,scenario_3_qualified_segment_count,scenario_3_failed_segment_ids,train_cost_adjusted_return,train_cost_adjusted_avg_trade,train_cost_adjusted_max_drawdown,train_cost_adjusted_max_drawdown_abs,round_trip_cost_bps,estimated_total_commission_quote,estimated_total_slippage_quote,estimated_total_cost_quote,cost_quote_currency,cost_model_id,estimated_total_commission_krw,estimated_total_slippage_krw,estimated_total_cost_krw,waited_entry_count,maximum_entry_wait_bars,holding_bar_distance_median,holding_bar_distance_p95,scenario_3_cost_adjusted_return_rank,scenario_3_gross_return_rank,scenario_3_total_return_rank,scenario_3_diagnostic_rank,e_family,bh_family
2026,batch_00169,rolling_tr_sum,320,166,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,391,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s391_rx1_e320_bh166_trw11_k1p4_w6_m4p5_b34f6d2dfd,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.8364529566873311,0.0204523370289211,0.0055784154627953,-0.1439535569079987,35,3,0.2096931795974312,0.5293222096530883,69,1,36,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1439535569079987,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7635931185540028,0.0052215491033483,-0.150697264050938,0.150697264050938,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,1,1,576.0,1580.75,,,,9557.0,,
271,batch_00034,rolling_tr_sum,300,228,3,1.0,32,1.5,calculated_threshold,wait_next_real_trade,0.0,120,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s120_rx1_e300_bh228_trw3_k1_w32_m1p5_a288b08f55,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,989,0.4274965101859871,0.18067630123564,0.0003889387951579,-0.1118390815417809,48,114,0.5161290322580503,1.0,211,1,755,233,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1118390815417809,v4_4_positive_entry_signal_repair_20260805,continuation_round_107_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_107_ai_generated_leap_all_window,ff712acd79eb9a4fd9ad6ad513fb52ac905c8c5cd52be26d2edb0f9dcc64d2ff,v4_4_positive_entry_signal_repair_20260805::continuation_round_107_ai_generated_leap_all_window,1,market_01|market_03,0.0030399883264315,3.207243571094988e-05,-0.172981231984287,0.172981231984287,3.568663594470046,8584717.8,10945263.0,19529980.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8584717.8,10945263.0,19529980.8,9,2,45.0,357.5999999999999,,,,7377.0,,
294,batch_00037,rolling_tr_sum,720,257,12,1.26,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e720_bh257_trw12_k1p26_w6_m4p5_92f8da9621,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,110,0.7514044016185923,0.0022043968123088,0.0053513932792911,-0.162273849757094,36,3,0.2044117647058836,0.495673076923045,60,1,36,73,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.162273849757094,v4_4_positive_entry_signal_repair_20260805,continuation_round_14_large_multiblock_exploration_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_14_large_multiblock_exploration_all_window,821622055bbb47e9ed99b0415eac2b2465537466e000dc98c320ab3e7d6a9572,v4_4_positive_entry_signal_repair_20260805::continuation_round_14_large_multiblock_exploration_all_window,0,market_01|market_02|market_03,0.684293222623775,0.0049945269198441,-0.1697692306614182,0.1697692306614182,3.568663594470046,954822.0,1217370.0,2172192.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,954822.0,1217370.0,2172192.0,0,0,613.0,1599.4,,,,9778.0,6.0,3.0
2404,batch_00201,rolling_tr_sum,320,178,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,394,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s394_rx1_e320_bh178_trw11_k1p4_w6_m4p5_7075b02bcf,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,112,0.8349129142129317,0.0191969647944076,0.0056735482728304,-0.1421172605633285,34,3,0.2061157796451667,0.4709133126935018,66,1,34,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1421172605633285,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7633718065642776,0.0053166819133834,-0.1488747884296781,0.1488747884296781,3.568663594470046,972182.4,1239504.0,2211686.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,972182.4,1239504.0,2211686.4,1,1,588.0,1584.25,,,,9558.0,,
3,batch_00001,rolling_tr_sum,96,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,658,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s658_rx1_e96_bh612_trw24_k1p6_w16_m2_d74421b4b8,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,25,0.2703678018687701,0.0873380459501627,0.0098620779781451,-0.0390368422546661,7,1,0.1893764434180108,0.4703583061888854,13,0,18,7,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0390368422546661,v4_4_positive_entry_signal_repair_20260805,continuation_round_91_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_91_ai_adaptive_grid_all_window,7b411b9e9c5053a679408c43092480ccb7d78de6c0550cda5da1ae56de00dddd,v4_4_positive_entry_signal_repair_20260805::continuation_round_91_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.259186817608432,0.0095052116186981,-0.0400790484773397,0.0400790484773397,3.568663594470046,217005.00000000003,276675.0,493680.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,217005.00000000003,276675.0,493680.0,0,0,679.0,2107.3999999999987,,,,10978.0,,
3615,batch_00302,rolling_tr_sum,320,240,22,1.025,6,4.5,calculated_threshold,wait_next_real_trade,0.0,330,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s330_rx1_e320_bh240_trw22_k1p025_w6_m4p5_3ce282b2f0,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,88,0.584755821271107,0.0836977239672733,0.0054378928325901,-0.0955048655572521,26,2,0.1840150491992963,0.4824411628980243,55,0,24,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0955048655572521,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5359952817486311,0.0050810264731431,-0.100157302928165,0.100157302928165,3.568663594470046,763857.6000000001,973896.0,1737753.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,763857.6000000001,973896.0,1737753.6,0,0,532.5,1433.1499999999987,,,,71.0,,
326,batch_00041,rolling_tr_sum,450,510,48,1.4,24,12.0,calculated_threshold,wait_next_real_trade,0.0,120,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s120_rx1_e450_bh510_trw48_k1p4_w24_m12_4d45bffbc0,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,16,0.0821090102430373,0.0712652613887561,0.0049989181939105,-0.0155504447032134,2,1,0.1456526228831048,0.4973903966597101,12,0,0,16,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0155504447032134,v4_4_positive_entry_signal_repair_20260805,continuation_round_53_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_53_ai_generated_leap_all_window,56ee66a37f27e4337c5fffa88177c40c51937e0831425ccd8381b883c09e3ca5,v4_4_positive_entry_signal_repair_20260805::continuation_round_53_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0759767297748528,0.0046420518344635,-0.0173113712444721,0.0173113712444721,3.568663594470046,138883.2,177072.0,315955.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,138883.2,177072.0,315955.2,0,0,183.5,414.75,,,,15553.0,,
2375,batch_00198,rolling_tr_sum,320,174,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,389,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s389_rx1_e320_bh174_trw11_k1p4_w6_m4p5_ccca92799d,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.8353370060447316,0.0284204254178486,0.0056237259927722,-0.1453985108093718,34,3,0.2058823529411764,0.4700515995872073,67,1,35,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1453985108093718,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7631501783310757,0.0052668596333252,-0.1521313616476202,0.1521313616476202,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,1,1,574.0,1579.0,,,,9559.0,,
1702,batch_00142,rolling_tr_sum,200,360,6,0.75,384,0.75,calculated_threshold,wait_next_real_trade,0.0,320,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s320_rx1_e200_bh360_trw6_k0p75_w384_m0p75_afaccd786f,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,987,0.529893984280797,-0.0769754176747646,0.0004562179389333,-0.0940781159301445,46,74,0.4425287356321827,0.8941729323308625,318,1,950,36,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0940781159301445,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,1,market_01|market_03,0.0757860048276661,9.935157948639763e-05,-0.1562230728276059,0.1562230728276059,3.568663594470046,8567357.4,10923129.0,19490486.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8567357.4,10923129.0,19490486.4,8,10,12.0,458.3999999999999,,,,5783.0,,
2,batch_00001,rolling_tr_sum,480,137,12,1.26,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e480_bh137_trw12_k1p26_w6_m4p5_12ab5f4fa5,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,117,0.7539204753391886,-0.0200732689545126,0.0050555745877074,-0.175118296429738,38,2,0.208333333333332,0.4603641456582616,69,0,40,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.175118296429738,v4_4_positive_entry_signal_repair_20260805,continuation_round_09_bh_contraction_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_09_bh_contraction_all_window,d804fb9cfd2ed5cd3b7d5ffb1b8f63f276a2086b4704ccd312819abe5be4d288,v4_4_positive_entry_signal_repair_20260805::continuation_round_09_bh_contraction_all_window,0,market_01|market_02|market_03,0.682503883738204,0.0046987082282604,-0.182795270565098,0.182795270565098,3.568663594470046,1015583.4,1294839.0,2310422.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1015583.4,1294839.0,2310422.4,1,1,579.0,1576.1999999999998,,,,9781.0,5.0,1.0
2009,batch_00168,rolling_tr_sum,320,164,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,394,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s394_rx1_e320_bh164_trw11_k1p4_w6_m4p5_9e2993fcbe,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.8356368836162147,0.0108643664659264,0.0055781350208796,-0.1496457851089124,35,3,0.2089292376570204,0.5293222096530883,68,1,36,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1496457851089124,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.762808900506962,0.0052212686614326,-0.1566477525053551,0.1566477525053551,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,1,1,578.0,1583.75,,,,9560.0,,
3,batch_00001,rolling_tr_sum,74,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e74_bh612_trw24_k1p6_w16_m2_58a642953f,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,21,0.2234347130542524,0.074446614632035,0.0098531119499097,-0.0221693439444419,5,1,0.2137096774193606,0.4999999999999526,9,0,8,13,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0221693439444419,v4_4_positive_entry_signal_repair_20260805,continuation_round_37_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_37_ai_adaptive_grid_all_window,c0cf25296dabc48ce002c012eae7383a5c7105685bd96a991db814e182e55c65,v4_4_positive_entry_signal_repair_20260805::continuation_round_37_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.2143839107116447,0.0094962455904626,-0.0239207263312364,0.0239207263312364,3.568663594470046,182284.2,232407.0,414691.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,182284.2,232407.0,414691.2,0,0,469.0,2213.0,,,,11534.0,,
3427,batch_00286,rolling_tr_sum,320,240,20,1.1,6,4.75,calculated_threshold,wait_next_real_trade,0.0,340,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s340_rx1_e320_bh240_trw20_k1p1_w6_m4p75_244d40f7c7,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,90,0.5856249083159577,0.0790060074692617,0.0053299923339018,-0.1078867257917157,29,2,0.1806989138501115,0.4781495154591676,56,0,23,67,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1078867257917157,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5357409093197882,0.0049731259744548,-0.112687142614807,0.112687142614807,3.568663594470046,781218.0000000001,996030.0,1777248.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,781218.0000000001,996030.0,1777248.0,0,0,552.0,1429.7999999999995,,,,73.0,,
3,batch_00001,rolling_tr_sum,30,72,32,1.5,32,0.6,calculated_threshold,wait_next_real_trade,0.0,144,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s144_rx1_e30_bh72_trw32_k1p5_w32_m0p6_9dc4440cd6,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,26,0.0837169018712307,0.0202666412979211,0.0031312738754103,-0.0145516208282642,4,9,0.4844858156028762,1.0,17,0,26,0,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0145516208282642,v4_4_positive_entry_signal_repair_20260805,continuation_round_50_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_50_ai_generated_leap_all_window,a0472e074dd03d5b9b0e132d98e8c08bc4a689a720cd8f250ccaffd1dde2568f,v4_4_positive_entry_signal_repair_20260805::continuation_round_50_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0737367682462795,0.0027744075159633,-0.0173666451354888,0.0173666451354888,3.568663594470046,225685.2,287742.0,513427.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,225685.2,287742.0,513427.2,1,8,43.5,246.75,,,,15673.0,,
2385,batch_00199,rolling_tr_sum,320,175,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,389,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s389_rx1_e320_bh175_trw11_k1p4_w6_m4p5_0c557274a0,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.8347659202640869,0.0279396695777245,0.005620922954007,-0.1452976882340659,34,3,0.2058823529411764,0.4700515995872073,67,1,35,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1452976882340659,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7626013621887895,0.00526405659456,-0.1520312956338266,0.1520312956338266,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,1,1,574.0,1579.0,,,,9561.0,,
465,batch_00059,rolling_tr_sum,1040,228,9,0.7,96,0.5,calculated_threshold,wait_next_real_trade,0.0,640,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s640_rx1_e1040_bh228_trw9_k0p7_w96_m0p5_b028c1f2e1,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,970,0.4793053662938535,0.2180873386522619,0.000415332788172,-0.0636439914448917,27,75,0.3726381461675661,0.936251709986372,443,1,968,1,True,False,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0636439914448917,v4_4_positive_entry_signal_repair_20260805,continuation_round_20_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_20_ai_generated_leap_all_window,a2091543fb39e513364864e9a1d737a85c2c5fd59b6f9754d220076cd84036db,v4_4_positive_entry_signal_repair_20260805::continuation_round_20_ai_generated_leap_all_window,1,market_02|market_03,0.0465366779676628,5.846642872504347e-05,-0.1081658261152209,0.1081658261152209,3.568663594470046,8419794.0,10734990.0,19154784.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8419794.0,10734990.0,19154784.0,12,112,12.0,146.54999999999995,,,,6443.0,,
1877,batch_00157,rolling_tr_sum,280,240,12,1.25,6,4.5,calculated_threshold,wait_next_real_trade,0.0,395,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s395_rx1_e280_bh240_trw12_k1p25_w6_m4p5_3dc0ef9387,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,116,0.7517547523602457,-0.0105121084695594,0.0050818563761675,-0.147575011641219,36,3,0.204711087975014,0.5332930239588805,65,1,38,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.147575011641219,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.6810260018990877,0.0047249900167205,-0.1545932961931152,0.1545932961931152,3.568663594470046,1006903.2,1283772.0,2290675.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1006903.2,1283772.0,2290675.2,0,0,590.0,1594.25,,,,9786.0,3.0,3.0
2355,batch_00197,rolling_tr_sum,320,172,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,394,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s394_rx1_e320_bh172_trw11_k1p4_w6_m4p5_3e0fc215eb,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.8347617382537953,0.0185946197664463,0.0056225991168253,-0.141545693356567,34,3,0.206349206349157,0.4700515995872073,68,1,35,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.141545693356567,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7625972366327918,0.0052657327573783,-0.1483075218012268,0.1483075218012268,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,1,1,571.0,1584.0,,,,9562.0,,
